Mother Total Momentum (GeV/c), Mother Transverse Momentum (GeV/c), Mother Fraction of Transverse Momentum, Opening Angle (rad), Impact Parameter (cm), Daughter1 Total Momentum (GeV/c), Daughter1 Transverse Momentum (GeV/c),  Daughter1 Fraction of Transverse Momentum, Daughter2 Total Momentum (GeV/c), Daughter2 Transverse Momentum (GeV/c),  Daughter2 Fraction of Transverse Momentum, Decay Z (cm), Decay X (cm), Decay Y (cm), DOCA (cm), Invariant Mass (GeV/c^2), Good Reco, Event Type
2.87957310345, 0.22036572827, 0.0765272213462, 0.0430885355256, 575.086583493, 2.03424045627, 0.18124352792, 0.0890964130431, 0.8452687217, 0.0390987942685, 0.0462560523828, -2329.21541525, -22.4700914217, 199.587847595, 18.650838616, 0.238761840151, 0, 4
3.2194540355, 0.252218960474, 0.078342152953, 0.223712387064, 580.298144109, 1.80673216444, 0.180288634635, 0.0997871395571, 1.02353441254, 0.126355535996, 0.123450207876, 1892.81031053, 170.69227566, 315.0484661, 66.962907438, 0.364636973567, 0, 4
3.45096969265, 0.227488385221, 0.0659201341887, 0.0299740068898, 372.600884248, 2.56392835304, 0.17109736566, 0.0667325065684, 0.887321453006, 0.0608483394107, 0.0685753051552, -1386.32576482, -5.06745135369, 25.5473406818, 0.200851729289, 0.245778905606, 0, 4
2.36115755712, 0.120693334347, 0.0511161713809, 0.0369307550354, 389.200570177, 1.62990705632, 0.0858451814569, 0.0526687587025, 0.731539636497, 0.0445000462376, 0.0608306700244, -38.6413655181, -12.1661659159, 18.2191110819, 39.1993868806, 0.230806657753, 0, 4
1.41735075665, 0.0142788444002, 0.0100743195241, 0.0968445894596, 117.022194245, 0.473525091249, 0.0354176361812, 0.0747956905257, 0.944270663343, 0.0232036467467, 0.0245730886784, -343.066818432, 43.9122020216, 19.9426084297, 126.08761704, 0.231622084658, 0, 4
1.171654904, 0.107205987731, 0.0914996278897, 0.523091059337, 1018.68480577, 0.487651710156, 0.168140256121, 0.34479578892, 0.718518734253, 0.122690770191, 0.170755144357, 1438.23833354, -178.008212348, -239.185716824, 262.300722301, 0.415603856993, 0, 4
2.11965824991, 0.0610497319983, 0.0288016863101, 0.109406182639, 125.506246323, 1.16356787406, 0.0640488314497, 0.0550452043905, 0.959259747051, 0.0651893296869, 0.0679579539194, 1287.41207813, -141.085768611, -0.119043046464, 34.5188688809, 0.239720920977, 0, 4
2.91618993117, 0.0334779088684, 0.0114800166171, 0.0721293929462, 34.8767710373, 2.27529356494, 0.0549334286597, 0.0241434465892, 0.640324479278, 0.0322397987025, 0.050349158506, -1460.77765453, -20.3151181608, 88.2696139633, 22.7828939715, 0.270044672388, 0, 4
3.64990375324, 0.204094336222, 0.0559177309925, 0.0619036722185, 396.715904237, 0.571416468007, 0.00320588306963, 0.00561041420598, 3.07749469012, 0.192899807571, 0.0626807929809, 2237.08434686, -75.3001947369, 118.136258839, 53.1336735884, 0.296068927578, 0, 4
4.28075665096, 0.156150842518, 0.0364773929587, 0.0955259585254, 209.893306515, 3.07750536057, 0.190461820499, 0.06188837977, 1.20729333332, 0.0467778095743, 0.03874601829, -1615.54333812, 20.8291881423, 38.8782682155, 0.952802744073, 0.298404265336, 0, 4
